;num_pontos;janela_rsi;ordem;lookback;break_min;d_max;ppt;sl;pt;ativo;cenario;return_ann;sharpe_ratio;max_drawdown;trades;;
2957;2;42;3;50;4;2;6;0,02;0,05;ED;in_sample_2_1x;11,94083359;0,893191036;-17,32218946;54;;42-2-50-3-4-in_sample_2_1x
2958;2;42;3;100;3;2;6;0,02;0,05;ED;in_sample_2_1x;13,72497945;1,150604487;-10,66620127;50;;42-2-100-3-3-in_sample_2_1x
2959;2;42;3;100;4;2;6;0,02;0,05;ED;in_sample_2_1x;11,15242878;0,949639921;-13,99670188;45;;42-2-100-3-4-in_sample_2_1x
2960;2;42;4;50;3;2;6;0,02;0,05;ED;in_sample_2_1x;8,220044282;0,704512906;-14,32692719;49;;42-2-50-4-3-in_sample_2_1x
2961;2;42;4;50;4;2;6;0,02;0,05;ED;in_sample_2_1x;3,096500738;0,265844079;-22,62437034;44;;42-2-50-4-4-in_sample_2_1x
2962;2;42;4;100;3;2;6;0,02;0,05;ED;in_sample_2_1x;5,868954775;0,58339241;-18,45498476;44;;42-2-100-4-3-in_sample_2_1x
2963;2;42;4;100;4;2;6;0,02;0,05;ED;in_sample_2_1x;3,231493723;0,321657716;-17,19722215;41;;42-2-100-4-4-in_sample_2_1x
2964;2;49;2;50;3;2;6;0,02;0,05;ED;in_sample_2_1x;18,07962878;1,318703676;-10,23591048;73;;49-2-50-2-3-in_sample_2_1x
2965;2;49;2;50;4;2;6;0,02;0,05;ED;in_sample_2_1x;12,24104137;0,964347599;-13,42654821;66;;49-2-50-2-4-in_sample_2_1x
2966;2;49;2;100;3;2;6;0,02;0,05;ED;in_sample_2_1x;10,21860224;0,816762887;-25,34609295;60;;49-2-100-2-3-in_sample_2_1x
2967;2;49;2;100;4;2;6;0,02;0,05;ED;in_sample_2_1x;7,680716468;0,614212972;-23,63246609;55;;49-2-100-2-4-in_sample_2_1x
2968;2;49;3;50;3;2;6;0,02;0,05;ED;in_sample_2_1x;13,42254775;1,131926975;-13,57159453;54;;49-2-50-3-3-in_sample_2_1x
2969;2;49;3;50;4;2;6;0,02;0,05;ED;in_sample_2_1x;8,401536499;0,697899589;-20,09032063;58;;49-2-50-3-4-in_sample_2_1x
2970;2;49;3;100;3;2;6;0,02;0,05;ED;in_sample_2_1x;9,34798411;0,775879012;-20,19901807;46;;49-2-100-3-3-in_sample_2_1x
2971;2;49;3;100;4;2;6;0,02;0,05;ED;in_sample_2_1x;3,985672149;0,351498749;-20,88043201;47;;49-2-100-3-4-in_sample_2_1x
2972;2;49;4;50;3;2;6;0,02;0,05;ED;in_sample_2_1x;8,294782167;0,723396257;-23,90438858;48;;49-2-50-4-3-in_sample_2_1x
2973;2;49;4;50;4;2;6;0,02;0,05;ED;in_sample_2_1x;5,005800608;0,455704907;-25,17536549;50;;49-2-50-4-4-in_sample_2_1x
2974;2;49;4;100;3;2;6;0,02;0,05;ED;in_sample_2_1x;7,241663286;0,620216276;-20,74237857;45;;49-2-100-4-3-in_sample_2_1x
2975;2;49;4;100;4;2;6;0,02;0,05;ED;in_sample_2_1x;1,071983212;0,106111842;-27,03119014;44;;49-2-100-4-4-in_sample_2_1x
2976;2;28;2;50;3;2;6;0,02;0,05;ED;in_sample_3_1x;8,276837355;0,686134015;-12,07312679;42;;28-2-50-2-3-in_sample_3_1x
2977;2;28;2;50;4;2;6;0,02;0,05;ED;in_sample_3_1x;5,061028374;0,441306893;-14,72201866;40;;28-2-50-2-4-in_sample_3_1x
2978;2;28;2;100;3;2;6;0,02;0,05;ED;in_sample_3_1x;12,47311185;1,049189657;-7,109028968;31;;28-2-100-2-3-in_sample_3_1x
2979;2;28;2;100;4;2;6;0,02;0,05;ED;in_sample_3_1x;8,005404301;0,759954253;-7,137979674;27;;28-2-100-2-4-in_sample_3_1x
2980;2;28;3;50;3;2;6;0,02;0,05;ED;in_sample_3_1x;11,00388823;0,884390231;-12,32877149;38;;28-2-50-3-3-in_sample_3_1x
2981;2;28;3;50;4;2;6;0,02;0,05;ED;in_sample_3_1x;6,15332602;0,544589518;-14,96994051;38;;28-2-50-3-4-in_sample_3_1x
2982;2;28;3;100;3;2;6;0,02;0,05;ED;in_sample_3_1x;8,759283744;0,770186939;-8,191400533;27;;28-2-100-3-3-in_sample_3_1x
2983;2;28;3;100;4;2;6;0,02;0,05;ED;in_sample_3_1x;3,668963646;0,361753339;-8,191372843;24;;28-2-100-3-4-in_sample_3_1x
2984;2;28;4;50;3;2;6;0,02;0,05;ED;in_sample_3_1x;3,498362915;0,305777125;-15,099015;31;;28-2-50-4-3-in_sample_3_1x
2985;2;28;4;50;4;2;6;0,02;0,05;ED;in_sample_3_1x;-1,778485912;-0,165805739;-14,89552418;32;;28-2-50-4-4-in_sample_3_1x
2986;2;28;4;100;3;2;6;0,02;0,05;ED;in_sample_3_1x;6,320498264;0,6142756;-9,639171524;24;;28-2-100-4-3-in_sample_3_1x
2987;2;28;4;100;4;2;6;0,02;0,05;ED;in_sample_3_1x;10,39566321;0,916342459;-6,544270496;22;;28-2-100-4-4-in_sample_3_1x
2988;2;35;2;50;3;2;6;0,02;0,05;ED;in_sample_3_1x;11,25158908;0,879613728;-8,113437922;40;;35-2-50-2-3-in_sample_3_1x
2989;2;35;2;50;4;2;6;0,02;0,05;ED;in_sample_3_1x;10,91500397;0,841407038;-10,0276028;41;;35-2-50-2-4-in_sample_3_1x
2990;2;35;2;100;3;2;6;0,02;0,05;ED;in_sample_3_1x;12,09297345;1,030551218;-10,10720438;35;;35-2-100-2-3-in_sample_3_1x
2991;2;35;2;100;4;2;6;0,02;0,05;ED;in_sample_3_1x;4,919532047;0,433891833;-12,2704439;32;;35-2-100-2-4-in_sample_3_1x
2992;2;35;3;50;3;2;6;0,02;0,05;ED;in_sample_3_1x;4,07540595;0,39085067;-16,06759107;35;;35-2-50-3-3-in_sample_3_1x
2993;2;35;3;50;4;2;6;0,02;0,05;ED;in_sample_3_1x;1,613467848;0,145173978;-15,15639359;33;;35-2-50-3-4-in_sample_3_1x
2994;2;35;3;100;3;2;6;0,02;0,05;ED;in_sample_3_1x;3,86829007;0,403948668;-14,95333104;30;;35-2-100-3-3-in_sample_3_1x
2995;2;35;3;100;4;2;6;0,02;0,05;ED;in_sample_3_1x;-0,844039503;-0,07632545;-18,71216024;27;;35-2-100-3-4-in_sample_3_1x
2996;2;35;4;50;3;2;6;0,02;0,05;ED;in_sample_3_1x;2,526509331;0,232627001;-16,62924143;28;;35-2-50-4-3-in_sample_3_1x
2997;2;35;4;50;4;2;6;0,02;0,05;ED;in_sample_3_1x;-0,173469309;-0,016880294;-26,09221817;28;;35-2-50-4-4-in_sample_3_1x
2998;2;35;4;100;3;2;6;0,02;0,05;ED;in_sample_3_1x;0,28608576;0,030888896;-17,20325859;25;;35-2-100-4-3-in_sample_3_1x
2999;2;35;4;100;4;2;6;0,02;0,05;ED;in_sample_3_1x;0,165829365;0,01617155;-19,98290917;25;;35-2-100-4-4-in_sample_3_1x
3000;2;42;2;50;3;2;6;0,02;0,05;ED;in_sample_3_1x;14,03091081;1,106978452;-9,017412306;40;;42-2-50-2-3-in_sample_3_1x
3001;2;42;2;50;4;2;6;0,02;0,05;ED;in_sample_3_1x;14,16642573;1,110825839;-8,821743513;38;;42-2-50-2-4-in_sample_3_1x
3002;2;42;2;100;3;2;6;0,02;0,05;ED;in_sample_3_1x;14,4937927;1,263757869;-12,70816943;34;;42-2-100-2-3-in_sample_3_1x
3003;2;42;2;100;4;2;6;0,02;0,05;ED;in_sample_3_1x;5,754084204;0,527526473;-17,56864698;34;;42-2-100-2-4-in_sample_3_1x
3004;2;42;3;50;3;2;6;0,02;0,05;ED;in_sample_3_1x;11,47121212;0,939864389;-6,743405887;33;;42-2-50-3-3-in_sample_3_1x
3005;2;42;3;50;4;2;6;0,02;0,05;ED;in_sample_3_1x;5,165277743;0,473179869;-14,08655477;32;;42-2-50-3-4-in_sample_3_1x
3006;2;42;3;100;3;2;6;0,02;0,05;ED;in_sample_3_1x;10,67680167;1,125452729;-7,507909019;26;;42-2-100-3-3-in_sample_3_1x
3007;2;42;3;100;4;2;6;0,02;0,05;ED;in_sample_3_1x;9,124251625;0,998148394;-11,8152448;22;;42-2-100-3-4-in_sample_3_1x
3008;2;42;4;50;3;2;6;0,02;0,05;ED;in_sample_3_1x;7,125804745;0,668574735;-11,3010066;25;;42-2-50-4-3-in_sample_3_1x
3009;2;42;4;50;4;2;6;0,02;0,05;ED;in_sample_3_1x;4,184030454;0,455552013;-10,3463623;24;;42-2-50-4-4-in_sample_3_1x
3010;2;42;4;100;3;2;6;0,02;0,05;ED;in_sample_3_1x;2,657231534;0,365091348;-9,398009947;20;;42-2-100-4-3-in_sample_3_1x
3011;2;42;4;100;4;2;6;0,02;0,05;ED;in_sample_3_1x;2,5387826;0,329488128;-11,8152448;18;;42-2-100-4-4-in_sample_3_1x
3012;2;49;2;50;3;2;6;0,02;0,05;ED;in_sample_3_1x;10,77114704;0,900855949;-9,309950785;41;;49-2-50-2-3-in_sample_3_1x
3013;2;49;2;50;4;2;6;0,02;0,05;ED;in_sample_3_1x;8,722156242;0,767843349;-9,800359029;42;;49-2-50-2-4-in_sample_3_1x
3014;2;49;2;100;3;2;6;0,02;0,05;ED;in_sample_3_1x;-0,938279084;-0,100602423;-17,27368494;32;;49-2-100-2-3-in_sample_3_1x
3015;2;49;2;100;4;2;6;0,02;0,05;ED;in_sample_3_1x;-2,166659911;-0,223818598;-14,97820253;29;;49-2-100-2-4-in_sample_3_1x
3016;2;49;3;50;3;2;6;0,02;0,05;ED;in_sample_3_1x;2,633159774;0,248009309;-14,50099513;36;;49-2-50-3-3-in_sample_3_1x
3017;2;49;3;50;4;2;6;0,02;0,05;ED;in_sample_3_1x;1,805792472;0,193791851;-13,77278294;32;;49-2-50-3-4-in_sample_3_1x
3018;2;49;3;100;3;2;6;0,02;0,05;ED;in_sample_3_1x;-2,956341907;-0,332501627;-16,02648035;32;;49-2-100-3-3-in_sample_3_1x
3019;2;49;3;100;4;2;6;0,02;0,05;ED;in_sample_3_1x;-4,864234929;-0,620792655;-19,48253324;25;;49-2-100-3-4-in_sample_3_1x
3020;2;49;4;50;3;2;6;0,02;0,05;ED;in_sample_3_1x;-5,070265852;-0,524569026;-22,94711232;34;;49-2-50-4-3-in_sample_3_1x
3021;2;49;4;50;4;2;6;0,02;0,05;ED;in_sample_3_1x;-6,288114121;-0,668242847;-24,93190264;31;;49-2-50-4-4-in_sample_3_1x
3022;2;49;4;100;3;2;6;0,02;0,05;ED;in_sample_3_1x;1,051855994;0,114683963;-17,45854428;28;;49-2-100-4-3-in_sample_3_1x
3023;2;49;4;100;4;2;6;0,02;0,05;ED;in_sample_3_1x;-2,098205524;-0,253663553;-21,74830932;23;;49-2-100-4-4-in_sample_3_1x
3024;2;28;2;50;3;2;6;0,02;0,05;FDX;in_sample_1_1x;40,34300778;1,577757988;-13,97574576;94;;28-2-50-2-3-in_sample_1_1x
3025;2;28;2;50;4;2;6;0,02;0,05;FDX;in_sample_1_1x;40,72855724;1,568246302;-15,86196738;93;;28-2-50-2-4-in_sample_1_1x
3026;2;28;2;100;3;2;6;0,02;0,05;FDX;in_sample_1_1x;15,35486658;0,736160851;-27,90567748;76;;28-2-100-2-3-in_sample_1_1x
3027;2;28;2;100;4;2;6;0,02;0,05;FDX;in_sample_1_1x;14,43882004;0,737513935;-20,47148699;70;;28-2-100-2-4-in_sample_1_1x
3028;2;28;3;50;3;2;6;0,02;0,05;FDX;in_sample_1_1x;32,44233774;1,339875172;-12,45780407;78;;28-2-50-3-3-in_sample_1_1x
3029;2;28;3;50;4;2;6;0,02;0,05;FDX;in_sample_1_1x;30,98307109;1,274812628;-13,90010115;75;;28-2-50-3-4-in_sample_1_1x
3030;2;28;3;100;3;2;6;0,02;0,05;FDX;in_sample_1_1x;17,31749171;0,872612482;-29,83240764;66;;28-2-100-3-3-in_sample_1_1x
3031;2;28;3;100;4;2;6;0,02;0,05;FDX;in_sample_1_1x;21,20127523;1,08827919;-21,32426043;61;;28-2-100-3-4-in_sample_1_1x
3032;2;28;4;50;3;2;6;0,02;0,05;FDX;in_sample_1_1x;22,60325319;1,099023677;-14,25471399;66;;28-2-50-4-3-in_sample_1_1x
3033;2;28;4;50;4;2;6;0,02;0,05;FDX;in_sample_1_1x;22,00565278;1,066334601;-21,30953588;65;;28-2-50-4-4-in_sample_1_1x
3034;2;28;4;100;3;2;6;0,02;0,05;FDX;in_sample_1_1x;12,10381777;0,641915719;-28,38626152;57;;28-2-100-4-3-in_sample_1_1x
3035;2;28;4;100;4;2;6;0,02;0,05;FDX;in_sample_1_1x;20,73644537;1,125316983;-17,24400535;52;;28-2-100-4-4-in_sample_1_1x
3036;2;35;2;50;3;2;6;0,02;0,05;FDX;in_sample_1_1x;25,80391966;1,073206613;-15,49582467;92;;35-2-50-2-3-in_sample_1_1x
3037;2;35;2;50;4;2;6;0,02;0,05;FDX;in_sample_1_1x;16,33935781;0,713421839;-27,67416304;85;;35-2-50-2-4-in_sample_1_1x
3038;2;35;2;100;3;2;6;0,02;0,05;FDX;in_sample_1_1x;14,1948195;0,711262188;-25,04802834;68;;35-2-100-2-3-in_sample_1_1x
3039;2;35;2;100;4;2;6;0,02;0,05;FDX;in_sample_1_1x;11,7024503;0,607887918;-26,24722792;65;;35-2-100-2-4-in_sample_1_1x
3040;2;35;3;50;3;2;6;0,02;0,05;FDX;in_sample_1_1x;22,12345639;0,989278491;-19,09422316;77;;35-2-50-3-3-in_sample_1_1x
3041;2;35;3;50;4;2;6;0,02;0,05;FDX;in_sample_1_1x;10,37277106;0,471543963;-25,14849774;72;;35-2-50-3-4-in_sample_1_1x
3042;2;35;3;100;3;2;6;0,02;0,05;FDX;in_sample_1_1x;11,03115781;0,604044469;-22,74023354;56;;35-2-100-3-3-in_sample_1_1x
3043;2;35;3;100;4;2;6;0,02;0,05;FDX;in_sample_1_1x;6,198829849;0,360854811;-24,13993556;56;;35-2-100-3-4-in_sample_1_1x
3044;2;35;4;50;3;2;6;0,02;0,05;FDX;in_sample_1_1x;11,43556268;0,586259642;-21,95533707;61;;35-2-50-4-3-in_sample_1_1x
3045;2;35;4;50;4;2;6;0,02;0,05;FDX;in_sample_1_1x;5,661301812;0,285863048;-21,68763163;63;;35-2-50-4-4-in_sample_1_1x
3046;2;35;4;100;3;2;6;0,02;0,05;FDX;in_sample_1_1x;12,03075696;0,703652947;-21,49318596;54;;35-2-100-4-3-in_sample_1_1x
3047;2;35;4;100;4;2;6;0,02;0,05;FDX;in_sample_1_1x;5,573599224;0,340064394;-20,30686981;54;;35-2-100-4-4-in_sample_1_1x
3048;2;42;2;50;3;2;6;0,02;0,05;FDX;in_sample_1_1x;12,81910386;0,58692542;-19,58682533;98;;42-2-50-2-3-in_sample_1_1x
3049;2;42;2;50;4;2;6;0,02;0,05;FDX;in_sample_1_1x;16,41441256;0,751542955;-22,74083664;89;;42-2-50-2-4-in_sample_1_1x
3050;2;42;2;100;3;2;6;0,02;0,05;FDX;in_sample_1_1x;0,371744521;0,020628584;-28,22893614;71;;42-2-100-2-3-in_sample_1_1x
3051;2;42;2;100;4;2;6;0,02;0,05;FDX;in_sample_1_1x;4,541065209;0,249982167;-27,55831795;71;;42-2-100-2-4-in_sample_1_1x
3052;2;42;3;50;3;2;6;0,02;0,05;FDX;in_sample_1_1x;13,80585914;0,70265587;-15,1215823;83;;42-2-50-3-3-in_sample_1_1x
3053;2;42;3;50;4;2;6;0,02;0,05;FDX;in_sample_1_1x;16,25231368;0,800308663;-16,92972096;79;;42-2-50-3-4-in_sample_1_1x
3054;2;42;3;100;3;2;6;0,02;0,05;FDX;in_sample_1_1x;1,376761685;0,083660236;-20,00291446;64;;42-2-100-3-3-in_sample_1_1x
3055;2;42;3;100;4;2;6;0,02;0,05;FDX;in_sample_1_1x;6,239821767;0,353502604;-30,58849038;63;;42-2-100-3-4-in_sample_1_1x
3056;2;42;4;50;3;2;6;0,02;0,05;FDX;in_sample_1_1x;7,659235023;0,454739277;-17,94341566;67;;42-2-50-4-3-in_sample_1_1x
3057;2;42;4;50;4;2;6;0,02;0,05;FDX;in_sample_1_1x;10,5919739;0,597970586;-25,44757226;64;;42-2-50-4-4-in_sample_1_1x
3058;2;42;4;100;3;2;6;0,02;0,05;FDX;in_sample_1_1x;4,117880375;0,274758403;-21,57833098;56;;42-2-100-4-3-in_sample_1_1x
3059;2;42;4;100;4;2;6;0,02;0,05;FDX;in_sample_1_1x;7,599857722;0,473244495;-27,16628251;54;;42-2-100-4-4-in_sample_1_1x
3060;2;49;2;50;3;2;6;0,02;0,05;FDX;in_sample_1_1x;15,08849996;0,640424322;-23,73209568;97;;49-2-50-2-3-in_sample_1_1x
3061;2;49;2;50;4;2;6;0,02;0,05;FDX;in_sample_1_1x;7,929368695;0,385480735;-24,67470993;83;;49-2-50-2-4-in_sample_1_1x
3062;2;49;2;100;3;2;6;0,02;0,05;FDX;in_sample_1_1x;4,699715827;0,23846508;-35,08178764;75;;49-2-100-2-3-in_sample_1_1x
3063;2;49;2;100;4;2;6;0,02;0,05;FDX;in_sample_1_1x;6,903284817;0,341464828;-29,21586845;68;;49-2-100-2-4-in_sample_1_1x
3064;2;49;3;50;3;2;6;0,02;0,05;FDX;in_sample_1_1x;19,66471441;0,894104971;-28,01560165;74;;49-2-50-3-3-in_sample_1_1x
3065;2;49;3;50;4;2;6;0,02;0,05;FDX;in_sample_1_1x;2,362491994;0,130832977;-34,80638866;68;;49-2-50-3-4-in_sample_1_1x
3066;2;49;3;100;3;2;6;0,02;0,05;FDX;in_sample_1_1x;-1,786905602;-0,101899498;-31,92867587;61;;49-2-100-3-3-in_sample_1_1x
3067;2;49;3;100;4;2;6;0,02;0,05;FDX;in_sample_1_1x;4,709997213;0,276814733;-21,98442197;58;;49-2-100-3-4-in_sample_1_1x
3068;2;49;4;50;3;2;6;0,02;0,05;FDX;in_sample_1_1x;11,72670965;0,638957579;-22,1638384;51;;49-2-50-4-3-in_sample_1_1x
3069;2;49;4;50;4;2;6;0,02;0,05;FDX;in_sample_1_1x;2,366374256;0,148759163;-38,09177409;52;;49-2-50-4-4-in_sample_1_1x
3070;2;49;4;100;3;2;6;0,02;0,05;FDX;in_sample_1_1x;6,10749831;0,350107343;-19,98556231;48;;49-2-100-4-3-in_sample_1_1x
3071;2;49;4;100;4;2;6;0,02;0,05;FDX;in_sample_1_1x;3,612944457;0,23853385;-28,54490048;45;;49-2-100-4-4-in_sample_1_1x
3072;2;28;2;50;3;2;6;0,02;0,05;FDX;in_sample_2_1x;38,52265573;1,419009899;-15,32767574;102;;28-2-50-2-3-in_sample_2_1x
3073;2;28;2;50;4;2;6;0,02;0,05;FDX;in_sample_2_1x;34,8639105;1,275165202;-14,07185775;102;;28-2-50-2-4-in_sample_2_1x
3074;2;28;2;100;3;2;6;0,02;0,05;FDX;in_sample_2_1x;13,69289992;0,654882294;-29,53839802;91;;28-2-100-2-3-in_sample_2_1x
3075;2;28;2;100;4;2;6;0,02;0,05;FDX;in_sample_2_1x;26,65471918;1,172905555;-19,48241803;84;;28-2-100-2-4-in_sample_2_1x
3076;2;28;3;50;3;2;6;0,02;0,05;FDX;in_sample_2_1x;36,22960866;1,409823861;-24,33136475;87;;28-2-50-3-3-in_sample_2_1x
3077;2;28;3;50;4;2;6;0,02;0,05;FDX;in_sample_2_1x;25,56880814;1,090698832;-25,71115592;84;;28-2-50-3-4-in_sample_2_1x
3078;2;28;3;100;3;2;6;0,02;0,05;FDX;in_sample_2_1x;15,63180863;0,793942452;-17,58921603;71;;28-2-100-3-3-in_sample_2_1x
3079;2;28;3;100;4;2;6;0,02;0,05;FDX;in_sample_2_1x;17,92005387;0,884967589;-19,39461867;71;;28-2-100-3-4-in_sample_2_1x
3080;2;28;4;50;3;2;6;0,02;0,05;FDX;in_sample_2_1x;23,49018499;1,135609048;-22,97558033;71;;28-2-50-4-3-in_sample_2_1x
3081;2;28;4;50;4;2;6;0,02;0,05;FDX;in_sample_2_1x;19,36018821;0,975936032;-27,81440696;67;;28-2-50-4-4-in_sample_2_1x
3082;2;28;4;100;3;2;6;0,02;0,05;FDX;in_sample_2_1x;12,20703061;0,714974474;-17,32256757;59;;28-2-100-4-3-in_sample_2_1x
3083;2;28;4;100;4;2;6;0,02;0,05;FDX;in_sample_2_1x;15,12369263;0,837673004;-18,82616272;58;;28-2-100-4-4-in_sample_2_1x
3084;2;35;2;50;3;2;6;0,02;0,05;FDX;in_sample_2_1x;24,30496733;0,962049941;-20,57163642;103;;35-2-50-2-3-in_sample_2_1x
3085;2;35;2;50;4;2;6;0,02;0,05;FDX;in_sample_2_1x;20,51186112;0,855059064;-20,57165436;97;;35-2-50-2-4-in_sample_2_1x
3086;2;35;2;100;3;2;6;0,02;0,05;FDX;in_sample_2_1x;21,39863835;0,960968195;-19,49242909;80;;35-2-100-2-3-in_sample_2_1x
3087;2;35;2;100;4;2;6;0,02;0,05;FDX;in_sample_2_1x;19,41356198;0,882674916;-19,66346187;80;;35-2-100-2-4-in_sample_2_1x
3088;2;35;3;50;3;2;6;0,02;0,05;FDX;in_sample_2_1x;24,87730617;1,132484559;-14,37631312;80;;35-2-50-3-3-in_sample_2_1x
3089;2;35;3;50;4;2;6;0,02;0,05;FDX;in_sample_2_1x;13,07070676;0,649530489;-18,45523107;80;;35-2-50-3-4-in_sample_2_1x
3090;2;35;3;100;3;2;6;0,02;0,05;FDX;in_sample_2_1x;22,87192522;1,03339677;-13,26948531;76;;35-2-100-3-3-in_sample_2_1x
3091;2;35;3;100;4;2;6;0,02;0,05;FDX;in_sample_2_1x;14,62239755;0,717625816;-25,5211922;74;;35-2-100-3-4-in_sample_2_1x
3092;2;35;4;50;3;2;6;0,02;0,05;FDX;in_sample_2_1x;12,92712384;0,680763084;-18,23348758;68;;35-2-50-4-3-in_sample_2_1x
3093;2;35;4;50;4;2;6;0,02;0,05;FDX;in_sample_2_1x;9,480797459;0,514128607;-22,35098805;67;;35-2-50-4-4-in_sample_2_1x
3094;2;35;4;100;3;2;6;0,02;0,05;FDX;in_sample_2_1x;13,36427202;0,703253254;-19,48738861;63;;35-2-100-4-3-in_sample_2_1x
3095;2;35;4;100;4;2;6;0,02;0,05;FDX;in_sample_2_1x;9,702893407;0,538816153;-24,26284646;62;;35-2-100-4-4-in_sample_2_1x
3096;2;42;2;50;3;2;6;0,02;0,05;FDX;in_sample_2_1x;38,9568826;1,36675535;-17,72733513;110;;42-2-50-2-3-in_sample_2_1x
3097;2;42;2;50;4;2;6;0,02;0,05;FDX;in_sample_2_1x;21,85604604;0,862996584;-24,64637286;102;;42-2-50-2-4-in_sample_2_1x
3098;2;42;2;100;3;2;6;0,02;0,05;FDX;in_sample_2_1x;29,78795868;1,15531901;-16,52499529;97;;42-2-100-2-3-in_sample_2_1x
3099;2;42;2;100;4;2;6;0,02;0,05;FDX;in_sample_2_1x;20,72613347;0,876162508;-21,28955139;87;;42-2-100-2-4-in_sample_2_1x
3100;2;42;3;50;3;2;6;0,02;0,05;FDX;in_sample_2_1x;32,19405209;1,237474471;-19,25345458;88;;42-2-50-3-3-in_sample_2_1x
3101;2;42;3;50;4;2;6;0,02;0,05;FDX;in_sample_2_1x;22,2784052;0,943731271;-18,30314509;85;;42-2-50-3-4-in_sample_2_1x
3102;2;42;3;100;3;2;6;0,02;0,05;FDX;in_sample_2_1x;27,24192469;1,138141904;-16,36238798;81;;42-2-100-3-3-in_sample_2_1x
3103;2;42;3;100;4;2;6;0,02;0,05;FDX;in_sample_2_1x;20,06675881;0,877649849;-21,011901;75;;42-2-100-3-4-in_sample_2_1x
3104;2;42;4;50;3;2;6;0,02;0,05;FDX;in_sample_2_1x;29,32486882;1,281499052;-13,62218756;68;;42-2-50-4-3-in_sample_2_1x
3105;2;42;4;50;4;2;6;0,02;0,05;FDX;in_sample_2_1x;20,27865078;0,970437781;-14,72520562;64;;42-2-50-4-4-in_sample_2_1x
3106;2;42;4;100;3;2;6;0,02;0,05;FDX;in_sample_2_1x;18,0358153;0,908377876;-20,89275093;65;;42-2-100-4-3-in_sample_2_1x
3107;2;42;4;100;4;2;6;0,02;0,05;FDX;in_sample_2_1x;16,64587305;0,867431806;-19,16397088;59;;42-2-100-4-4-in_sample_2_1x
3108;2;49;2;50;3;2;6;0,02;0,05;FDX;in_sample_2_1x;15,97152433;0,668897185;-26,67388828;104;;49-2-50-2-3-in_sample_2_1x
3109;2;49;2;50;4;2;6;0,02;0,05;FDX;in_sample_2_1x;35,19073371;1,302373021;-11,01271338;90;;49-2-50-2-4-in_sample_2_1x
3110;2;49;2;100;3;2;6;0,02;0,05;FDX;in_sample_2_1x;16,9791571;0,829287364;-15,47334585;76;;49-2-100-2-3-in_sample_2_1x
3111;2;49;2;100;4;2;6;0,02;0,05;FDX;in_sample_2_1x;22,07265363;1,058614475;-19,81722926;73;;49-2-100-2-4-in_sample_2_1x
3112;2;49;3;50;3;2;6;0,02;0,05;FDX;in_sample_2_1x;15,9283718;0,699964055;-27,85401762;89;;49-2-50-3-3-in_sample_2_1x
3113;2;49;3;50;4;2;6;0,02;0,05;FDX;in_sample_2_1x;24,96639352;1,068328007;-22,51970157;79;;49-2-50-3-4-in_sample_2_1x
3114;2;49;3;100;3;2;6;0,02;0,05;FDX;in_sample_2_1x;10,45162705;0,55566546;-24,13962172;70;;49-2-100-3-3-in_sample_2_1x
3115;2;49;3;100;4;2;6;0,02;0,05;FDX;in_sample_2_1x;16,64345705;0,891548121;-19,71596325;63;;49-2-100-3-4-in_sample_2_1x
3116;2;49;4;50;3;2;6;0,02;0,05;FDX;in_sample_2_1x;6,461125453;0,357455835;-23,72828588;68;;49-2-50-4-3-in_sample_2_1x
3117;2;49;4;50;4;2;6;0,02;0,05;FDX;in_sample_2_1x;14,07432372;0,758717353;-20,94518653;62;;49-2-50-4-4-in_sample_2_1x
3118;2;49;4;100;3;2;6;0,02;0,05;FDX;in_sample_2_1x;9,70454159;0,569321302;-22,0137878;60;;49-2-100-4-3-in_sample_2_1x
3119;2;49;4;100;4;2;6;0,02;0,05;FDX;in_sample_2_1x;13,76639146;0,794581857;-17,55320722;56;;49-2-100-4-4-in_sample_2_1x
3120;2;28;2;50;3;2;6;0,02;0,05;FDX;in_sample_3_1x;25,07559691;1,320349774;-15,11319598;50;;28-2-50-2-3-in_sample_3_1x
3121;2;28;2;50;4;2;6;0,02;0,05;FDX;in_sample_3_1x;27,84377593;1,367403237;-14,71008751;47;;28-2-50-2-4-in_sample_3_1x
3122;2;28;2;100;3;2;6;0,02;0,05;FDX;in_sample_3_1x;18,92745909;1,173031193;-12,30314339;38;;28-2-100-2-3-in_sample_3_1x
3123;2;28;2;100;4;2;6;0,02;0,05;FDX;in_sample_3_1x;17,49091687;1,137899359;-15,71041988;36;;28-2-100-2-4-in_sample_3_1x
3124;2;28;3;50;3;2;6;0,02;0,05;FDX;in_sample_3_1x;19,02075496;1,06950592;-15,04439774;39;;28-2-50-3-3-in_sample_3_1x
3125;2;28;3;50;4;2;6;0,02;0,05;FDX;in_sample_3_1x;20,14376089;1,10257712;-13,49827927;39;;28-2-50-3-4-in_sample_3_1x
3126;2;28;3;100;3;2;6;0,02;0,05;FDX;in_sample_3_1x;15,30599282;1,049372445;-10,63068112;30;;28-2-100-3-3-in_sample_3_1x
3127;2;28;3;100;4;2;6;0,02;0,05;FDX;in_sample_3_1x;18,79546508;1,258689147;-8,138607857;29;;28-2-100-3-4-in_sample_3_1x
3128;2;28;4;50;3;2;6;0,02;0,05;FDX;in_sample_3_1x;6,071735601;0,440246521;-17,98813033;31;;28-2-50-4-3-in_sample_3_1x
